no,raw_tweet,bio_tags,tokens,langs,norm_tokens,clean_tweets
102,"@PisangKepok_ Mm not sure, ada area di lantai atas tapi gak sempet nanya kalo ada non-smoking huhu",BIIIIIIIIIIIIOBIOBIIOBIIIBOBIIOBIIIOBIOBIIIIIOBIIIOBIIIOBIIOBIIIIIOBIIIIOBIIIOBIIOBIIIIIIIIIIOBIII,"['@PisangKepok_ Mm not sure, ada area di lantai atas tapi gak sempet nanya kalo ada non-smoking huhu'
 list(['@PisangKepok_', 'Mm', 'not', 'sure', ',', 'ada', 'area', 'di', 'lantai', 'atas', 'tapi', 'gak', 'sempet', 'nanya', 'kalo', 'ada', 'non-smoking', 'huhu'])]","['un', 'un', 'en', 'en', 'un', 'id', 'en', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'en', 'un']","['@PisangKepok_', 'mm', 'not', 'sure', ',', 'ada', 'area', 'di', 'lantai', 'atas', 'tapi', 'tidak', 'sempat', 'tanya', 'kalau', 'ada', 'non-smoking', 'huhu']","['@PisangKepok_ mm tidak yakin, ada area di lantai atas tapi tidak sempat tanya kalau ada bebas rokok huhu', '@PisangKepok_ mm tidak yakin, ada area di lantai atas tapi tidak sempat tanya kalau ada bebas rokok huhu']"
103,"@Dahnilanzar @prabowo Kalau program gini imho ya pak ngak efektif banget meskipun maksudnya bagus. Karena di sekolah dan kampus pun ada pesantren dan pembelajaran Islam lebih dalam di bulan Ramadhan. Daripada libur 1 bulan, why not fix the education system biar lebih bagus dan syariah ?",BIIIIIIIIIIIOBIIIIIIIOBIIIIOBIIIIIIOBIIIOBIIIOBIOBIIOBIIIOBIIIIIIOBIIIIIOBIIIIIIIOBIIIIIIIIOBIIIIBOBIIIIIOBIOBIIIIIIOBIIOBIIIIIOBIIOBIIOBIIIIIIIIOBIIOBIIIIIIIIIIIOBIIIIOBIIIIOBIIIIOBIOBIIIIOBIIIIIIIBOBIIIIIIIOBIIIIOBOBIIIIBOBIIOBIIOBIIOBIIIIIIIIIIIIOBIIIIIOBIIIOBIIIIOBIIIIOBIIOBIIIIIIOB,"['@Dahnilanzar @prabowo Kalau program gini imho ya pak ngak efektif banget meskipun maksudnya bagus. Karena di sekolah dan kampus pun ada pesantren dan pembelajaran Islam lebih dalam di bulan Ramadhan. Daripada libur 1 bulan, why not fix the education system biar lebih bagus dan syariah ?'
 list(['@Dahnilanzar', '@prabowo', 'Kalau', 'program', 'gini', 'imho', 'ya', 'pak', 'ngak', 'efektif', 'banget', 'meskipun', 'maksudnya', 'bagus', '.', 'Karena', 'di', 'sekolah', 'dan', 'kampus', 'pun', 'ada', 'pesantren', 'dan', 'pembelajaran', 'Islam', 'lebih', 'dalam', 'di', 'bulan', 'Ramadhan', '.', 'Daripada', 'libur', '1', 'bulan', ',', 'why', 'not', 'fix', 'the education', 'system', 'biar', 'lebih', 'bagus', 'dan', 'syariah', '?'])]","['un', 'un', 'id', 'id', 'id', 'en', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'un', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'un', 'id', 'id', 'un', 'id', 'un', 'en', 'en', 'en', 'en', 'en', 'id', 'id', 'id', 'id', 'id', 'un']","['@Dahnilanzar', '@prabowo', 'kalau', 'program', 'begini', 'imho', 'ya', 'pak', 'tidak', 'efektif', 'sangat', 'meskipun', 'maksudnya', 'bagus', '.', 'karena', 'di', 'sekolah', 'dan', 'kampus', 'pun', 'ada', 'pesantren', 'dan', 'pembelajaran', 'islam', 'lebih', 'dalam', 'di', 'bulan', 'ramadhan', '.', 'daripada', 'libur', '1', 'bulan', ',', 'why', 'not', 'fix', 'the education', 'system', 'biar', 'lebih', 'bagus', 'dan', 'syariah', '?']","['@Dahnilanzar @prabowo Kalau program begini imho ya pak tidak efektif sangat meskipun maksudnya bagus. karena di sekolah dan kampus pun ada pesantren dan pembelajaran islam lebih dalam di bulan Ramadhan. daripada libur 1 bulan, mengapa tidak memperbaiki sistem pendidikan biar lebih bagus dan syariah?', '@Dahnilanzar @prabowo Kalau program begini sejujurnya menurut saya ya pak tidak efektif sangat meskipun maksudnya bagus. karena di sekolah dan kampus pun ada pesantren dan pembelajaran islam lebih dalam di bulan Ramadhan. daripada libur 1 bulan, mengapa tidak memperbaiki sistem pendidikan biar lebih bagus dan syariah?']"
104,"Logic ngeluarin album mulu, makin kesini bkn krn doi seneng bikin musiknya ego cm buat kewajiban doang. His last 2 albums was not pretty good",BIIIIOBIIIIIIIIOBIIIIOBIIIBOBIIIIOBIIIIIOBIIOBIIOBIIOBIIIIIOBIIIIOBIIIIIIIOBIIOBIOBIIIOBIIIIIIIIOBIIIIBOBIIOBIIIOBOBIIIIIOBIIOBIIOBIIIIIOBIII,"['Logic ngeluarin album mulu, makin kesini bkn krn doi seneng bikin musiknya ego cm buat kewajiban doang. His last 2 albums was not pretty good'
 list(['Logic', 'ngeluarin', 'album', 'mulu', ',', 'makin', 'kesini', 'bkn', 'krn', 'doi', 'seneng', 'bikin', 'musiknya', 'ego', 'cm', 'buat', 'kewajiban', 'doang', '.', 'His', 'last', '2', 'albums', 'was', 'not', 'pretty', 'good'])]","['un', 'id', 'id', 'id', 'un', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'un', 'en', 'en', 'un', 'en', 'en', 'en', 'en', 'en']","['logic', 'ngeluarin', 'album', 'melulu', ',', 'makin', 'kesini', 'bukan', 'karena', 'doi', 'senang', 'buat', 'musiknya', 'ego', 'cuma', 'buat', 'kewajiban', 'saja', '.', 'his', 'last', '2', 'albums', 'was', 'not', 'pretty', 'good']","['logic ngeluarin album melulu, makin kesini bukan karena doi senang buat musiknya ego cuma buat kewajiban saja. 2 album terakhirnya tidak cukup bagus', 'logic ngeluarin album terus, makin kesini bukan karena doi senang bikin musiknya ego cuma buat kewajiban saja. 2 album terakhirnya tidak cukup bagus']"
105,@anggiandini @ginatanaro @fadilah0001 meskipun suka kalap (wkwkwkwk ampuni hamba ya Allah) tapi hamdalah selalu bayar cc lunas tiap bulan..kalo kalap yaaa berarti emg salah diri sendiri. insyafnya buat bulan depan...cc kata gw berguna bgt for someone who cant save money for me. its not good i know but.. but..,BIIIIIIIIIIIOBIIIIIIIIIIOBIIIIIIIIIIIOBIIIIIIIOBIIIOBIIIIOBBIIIIIIIOBIIIIIOBIIIIOBIIIIIIIBOBIIIOBIIIIIIIOBIIIIIOBIIIIOBIOBIIIIOBIIIOBIIIIBOBIIIOBIIIIOBIIIOBIIIIIIOBIIOBIIIIOBIIIOBIIIIIIBOBIIIIIIIIOBIIIOBIIIIOBIIIIBOOBIOBIIIOBIOBIIIIIIOBIIOBIIOBIIIIIIOBIIOBIIIOBIIIOBIIIIOBIIOBIBOBIIOBIIOBIIIOBOBIIIOBIIBOOBIIBO,"['@anggiandini @ginatanaro @fadilah0001 meskipun suka kalap (wkwkwkwk ampuni hamba ya Allah) tapi hamdalah selalu bayar cc lunas tiap bulan..kalo kalap yaaa berarti emg salah diri sendiri. insyafnya buat bulan depan...cc kata gw berguna bgt for someone who cant save money for me. its not good i know but.. but..'
 list(['@anggiandini', '@ginatanaro', '@fadilah0001', 'meskipun', 'suka', 'kalap', '(', 'wkwkwkwk', 'ampuni', 'hamba', 'ya Allah', ')', 'tapi', 'hamdalah', 'selalu', 'bayar', 'cc', 'lunas', 'tiap', 'bulan', '.', 'kalo', 'kalap', 'yaaa', 'berarti', 'emg', 'salah', 'diri', 'sendiri', '.', 'insyafnya', 'buat', 'bulan', 'depan', '.', 'cc', 'kata', 'gw', 'berguna', 'bgt', 'for', 'someone', 'who', 'cant', 'save', 'money', 'for', 'me', '.', 'its', 'not', 'good', 'i', 'know', 'but', '.', 'but', '.'])]","['un', 'un', 'un', 'id', 'id', 'id', 'un', 'un', 'id', 'id', 'id', 'un', 'id', 'id', 'id', 'id', 'un', 'id', 'id', 'id', 'un', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'un', 'id', 'id', 'id', 'id', 'un', 'un', 'id', 'id', 'id', 'id', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'un', 'en', 'en', 'en', 'en', 'en', 'en', 'un', 'en', 'un']","['@anggiandini', '@ginatanaro', '@fadilah0001', 'meskipun', 'suka', 'kalap', '(', 'wkwkwkwk', 'ampuni', 'hamba', 'ya allah', ')', 'tapi', 'hamdalah', 'selalu', 'bayar', 'cc', 'lunas', 'tiap', 'bulan', '.', 'kalau', 'kalap', 'ya', 'berarti', 'memang', 'salah', 'diri', 'sendiri', '.', 'insyafnya', 'buat', 'bulan', 'depan', '.', 'cc', 'kata', 'saya', 'berguna', 'sangat', 'for', 'someone', 'who', 'cannot', 'save', 'money', 'for', 'me', '.', 'it is', 'not', 'good', 'i', 'know', 'but', '.', 'but', '.']","['@anggiandini @ginatanaro @fadilah0001 meskipun suka kalap (wkwkwkwk ampuni hamba ya allah) tapi hamdalah selalu bayar cc lunas tiap bulan. kalau kalap ya berarti emang salah diri sendiri. insyafnya buat bulan depan. cc kata saya berguna sangat untuk seseorang yang tidak bisa menabung untukku. itu tidak baik saya tahu tapi. tapi.', '@anggiandini @ginatanaro @fadilah0001 meskipun suka kalap (wkwkwkwk ampuni hamba ya allah) tapi hamdalah selalu bayar cc lunas tiap bulan. kalau kalap ya berarti emang salah diri sendiri. insyafnya buat bulan depan. cc kata saya berguna sangat untuk seseorang yang tidak bisa menabung untukku. itu tidak baik saya tahu tapi. tapi.']"
106,Moto g5s+ not bad juga kameranya https://t.co/AlZauzLsec,BIIIOBIIIOBIIOBIIOBIIIOBIIIIIIIIOBIIIIIIIIIIIIIIIIIIIIII,"['Moto g5s+ not bad juga kameranya https://t.co/AlZauzLsec'
 list(['Moto', 'g5s+', 'not', 'bad', 'juga', 'kameranya', 'https://t.co/AlZauzLsec'])]","['un', 'un', 'en', 'en', 'id', 'id', 'un']","['moto', 'g5s+', 'not', 'bad', 'juga', 'kameranya', 'https://t.co/AlZauzLsec']","['moto g5s+ tidak buruk juga kameranya https://t.co/AlZauzLsec', 'moto g5s+ tidak buruk juga kameranya https://t.co/AlZauzLsec']"
107,"@irsyadashiedy am not sure so. ttg percaya atau ga percaya kalo udah begini, kalau pake logika sederhana biasa sih ya gabisa begitu. kalau keluarga gua ngandelin penghasilan bapak gua aja dengan keadaan anaknya ada 4 dan rese2 ini yaaa gimana ya.",BIIIIIIIIIIIIIOBIOBIIOBIIIOBIBOBIIOBIIIIIIOBIIIOBIOBIIIIIIOBIIIOBIIIOBIIIIIBOBIIIIOBIIIOBIIIIIOBIIIIIIIIOBIIIIOBIIOBIOBIIIIIOBIIIIIBOBIIIIOBIIIIIIIOBIIOBIIIIIIIIOBIIIIIIIIIIOBIIIIOBIIOBIIOBIIIIIOBIIIIIIOBIIIIIIOBIIOBOBIIOBIIIIOBIIOBIIIOBIIIIIOBIB,"['@irsyadashiedy am not sure so. ttg percaya atau ga percaya kalo udah begini, kalau pake logika sederhana biasa sih ya gabisa begitu. kalau keluarga gua ngandelin penghasilan bapak gua aja dengan keadaan anaknya ada 4 dan rese2 ini yaaa gimana ya.'
 list(['@irsyadashiedy', 'am', 'not', 'sure', 'so', '.', 'ttg', 'percaya', 'atau', 'ga', 'percaya', 'kalo', 'udah', 'begini', ',', 'kalau', 'pake', 'logika', 'sederhana', 'biasa', 'sih', 'ya', 'gabisa', 'begitu', '.', 'kalau', 'keluarga', 'gua', 'ngandelin', 'penghasilan', 'bapak', 'gua', 'aja', 'dengan', 'keadaan', 'anaknya', 'ada', '4', 'dan', 'rese2', 'ini', 'yaaa', 'gimana', 'ya', '.'])]","['un', 'en', 'en', 'en', 'en', 'un', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'un', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'un', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'un', 'id', 'id', 'id', 'id', 'id', 'id', 'un']","['@irsyadashiedy', 'am', 'not', 'sure', 'so', '.', 'tentang', 'percaya', 'atau', 'tidak', 'percaya', 'kalau', 'sudah', 'begini', ',', 'kalau', 'pakai', 'logika', 'sederhana', 'biasa', 'sih', 'ya', 'tidak bisa', 'begitu', '.', 'kalau', 'keluarga', 'saya', 'mengandalkan', 'penghasilan', 'bapak', 'saya', 'saja', 'dengan', 'keadaan', 'anaknya', 'ada', '4', 'dan', 'resek-resek', 'ini', 'ya', 'gimana', 'ya', '.']","['@irsyadashiedy saya tidak yakin begitu. tentang percaya atau tidak percaya kalau sudah begini, kalau pakai logika sederhana biasa sih ya tidak bisa begitu. kalau keluarga saya mengandalkan penghasilan bapak saya aja dengan keadaan anaknya ada 4 dan resek-resek ini ya gimana ya.', '@irsyadashiedy saya tidak yakin begitu. tentang percaya atau tidak percaya kalau sudah begini, kalau pakai logika sederhana biasa sih ya tidak bisa begitu. kalau keluarga saya mengandalkan penghasilan bapak saya aja dengan keadaan anaknya ada 4 dan resek-resek ini ya gimana ya.']"
108,"IT IS NOT A LACK OF LOVE, BUT A LACK OF FRIENDSHIP THAT MAKES UNHAPPY MARRIAGES - FRIEDRICH NIETZSCHE (Bukan karena kurang cinta, tapi kurang persahabatan yang membuat pernikahan tidak bahagia)",BIIIIOBIIOBOBIIIOBIOBIIIBOBIIOBOBIIIOBIOBIIIIIIIIIOBIIIOBIIIIOBIIIIIIOBIIIIIIIIOBOBIIIIIIIIIIIIIIIIIIOBBIIIIOBIIIIIOBIIIIIOBIIIIBOBIIIOBIIIIIOBIIIIIIIIIIIOBIIIOBIIIIIIOBIIIIIIIIIOBIIIIOBIIIIIIB,"['IT IS NOT A LACK OF LOVE, BUT A LACK OF FRIENDSHIP THAT MAKES UNHAPPY MARRIAGES - FRIEDRICH NIETZSCHE (Bukan karena kurang cinta, tapi kurang persahabatan yang membuat pernikahan tidak bahagia)'
 list(['IT IS', 'NOT', 'A', 'LACK', 'OF', 'LOVE', ',', 'BUT', 'A', 'LACK', 'OF', 'FRIENDSHIP', 'THAT', 'MAKES', 'UNHAPPY', 'MARRIAGES', '-', 'FRIEDRICH NIETZSCHE', '(', 'Bukan', 'karena', 'kurang', 'cinta', ',', 'tapi', 'kurang', 'persahabatan', 'yang', 'membuat', 'pernikahan', 'tidak', 'bahagia', ')'])]","['en', 'en', 'en', 'en', 'en', 'en', 'un', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'un', 'un', 'un', 'id', 'id', 'id', 'id', 'un', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'un']","['it is', 'not', 'a', 'lack', 'of', 'love', ',', 'but', 'a', 'lack', 'of', 'friendship', 'that', 'makes', 'unhappy', 'marriages', '-', 'friedrich nietzsche', '(', 'bukan', 'karena', 'kurang', 'cinta', ',', 'tapi', 'kurang', 'persahabatan', 'yang', 'membuat', 'pernikahan', 'tidak', 'bahagia', ')']","['bukan karena cinta, tapi karena kurang persahabatan yang membuat pernikahan tidak bahagia - friedrich nietzsche (bukan karena kurang cinta, tapi kurang persahabatan yang membuat pernikahan tidak bahagia)', 'bukan karena cinta, tapi karena kurang persahabatan yang membuat pernikahan tidak bahagia - friedrich nietzsche (bukan karena kurang cinta, tapi kurang persahabatan yang membuat pernikahan tidak bahagia)']"
109,"Jika dia cukup bodoh melepasmu, maka kamu harus cukup pintar melupakannya. Life must go on, not to be oon  #cinta #ikhlas #bodoh #pintar",BIIIOBIIOBIIIIOBIIIIOBIIIIIIIIBOBIIIOBIIIOBIIIIOBIIIIOBIIIIIOBIIIIIIIIIIIBOBIIIOBIIIOBIOBIBOBIIOBIIIIOBIIOOBIIIIIOBIIIIIIOBIIIIIOBIIIIII,"['Jika dia cukup bodoh melepasmu, maka kamu harus cukup pintar melupakannya. Life must go on, not to be oon  #cinta #ikhlas #bodoh #pintar'
 list(['Jika', 'dia', 'cukup', 'bodoh', 'melepasmu', ',', 'maka', 'kamu', 'harus', 'cukup', 'pintar', 'melupakannya', '.', 'Life', 'must', 'go', 'on', ',', 'not', 'to be', 'oon', '#cinta', '#ikhlas', '#bodoh', '#pintar'])]","['id', 'id', 'id', 'id', 'id', 'un', 'id', 'id', 'id', 'id', 'en', 'id', 'un', 'en', 'en', 'en', 'en', 'un', 'en', 'en', 'id', 'un', 'un', 'un', 'un']","['jika', 'dia', 'cukup', 'bodoh', 'melepasmu', ',', 'maka', 'kamu', 'harus', 'cukup', 'pintar', 'melupakannya', '.', 'life', 'must', 'go', 'on', ',', 'not', 'to be', 'bodoh', '#cinta', '#ikhlas', '#bodoh', '#pintar']","['jika dia cukup bodoh melepasmu, maka kamu harus cukup pintar melupakannya. hidup harus terus berjalan, tidak menjadi bodoh  #cinta #ikhlas #bodoh #pintar', 'jika dia cukup bodoh melepasmu, maka kamu harus cukup pintar melupakannya. hidup harus terus berjalan, tidak menjadi bodoh  #cinta #ikhlas #bodoh #pintar']"
110,"hari ini ijin ga masuk kantor karena sakit, tapi karena emg lg hectic di kantor jadinya tetep aja kerja..terus w mikir.. lebih enak kerja remote gini sih, kayaknya w lelah sama kantornya, bukan kerjaannya. tapi lelah sama cara kerjanya kantor juga deng....resign or not to resign",BIIIOBIIOBIIIOBIOBIIIIOBIIIIIOBIIIIIOBIIIIBOBIIIOBIIIIIOBIIOBIOBIIIIIOBIOBIIIIIOBIIIIIIOBIIIIOBIIOBIIIIBOBIIIIOBOBIIIIBOOBIIIIOBIIIOBIIIIOBIIIIIOBIIIOBIIBOBIIIIIIIOBOBIIIIOBIIIOBIIIIIIIIBOBIIIIOBIIIIIIIIIBOBIIIOBIIIIOBIIIOBIIIOBIIIIIIIOBIIIIIOBIIIOBIIIBOOOBIIIIIOBIOBIIOBIOBIIIII,"['hari ini ijin ga masuk kantor karena sakit, tapi karena emg lg hectic di kantor jadinya tetep aja kerja..terus w mikir.. lebih enak kerja remote gini sih, kayaknya w lelah sama kantornya, bukan kerjaannya. tapi lelah sama cara kerjanya kantor juga deng....resign or not to resign'
 list(['hari', 'ini', 'ijin', 'ga', 'masuk', 'kantor', 'karena', 'sakit', ',', 'tapi', 'karena', 'emg', 'lg', 'hectic', 'di', 'kantor', 'jadinya', 'tetep', 'aja', 'kerja', '.', 'terus', 'w', 'mikir', '.', 'lebih', 'enak', 'kerja', 'remote', 'gini', 'sih', ',', 'kayaknya', 'w', 'lelah', 'sama', 'kantornya', ',', 'bukan', 'kerjaannya', '.', 'tapi', 'lelah', 'sama', 'cara', 'kerjanya', 'kantor', 'juga', 'deng', '.', 'resign', 'or', 'not', 'to', 'resign'])]","['id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'un', 'id', 'id', 'id', 'id', 'en', 'id', 'id', 'id', 'id', 'id', 'id', 'un', 'id', 'id', 'id', 'un', 'id', 'id', 'id', 'en', 'id', 'id', 'un', 'id', 'id', 'id', 'id', 'id', 'un', 'id', 'id', 'un', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'un', 'un', 'en', 'en', 'en', 'en', 'en']","['hari', 'ini', 'izin', 'tidak', 'masuk', 'kantor', 'karena', 'sakit', ',', 'tapi', 'karena', 'memang', 'lagi', 'hectic', 'di', 'kantor', 'jadinya', 'tetap', 'saja', 'kerja', '.', 'terus', 'saya', 'pikir', '.', 'lebih', 'enak', 'kerja', 'remote', 'begini', 'sih', ',', 'sepertinya', 'saya', 'lelah', 'sama', 'kantornya', ',', 'bukan', 'kerjaannya', '.', 'tapi', 'lelah', 'sama', 'cara', 'kerjanya', 'kantor', 'juga', 'deng', '.', 'resign', 'or', 'not', 'to', 'resign']","['hari ini izin tidak masuk kantor karena sakit, tapi karena emang lagi hectic di kantor jadinya tetap saja kerja. terus saya pikir. lebih enak kerja remote begini sih, sepertinya saya lelah sama kantornya, bukan kerjaannya. tapi lelah sama cara kerjanya kantor juga deng. mengundurkan diri atau tidak mengundurkan diri', 'hari ini izin tidak masuk kantor karena sakit, tapi karena emang lagi hectic di kantor jadinya tetap saja kerja. terus saya pikir. lebih enak kerja remote begini sih, sepertinya saya lelah sama kantornya, bukan kerjaannya. tapi lelah sama cara kerjanya kantor juga deng. mengundurkan diri atau tidak mengundurkan diri']"
111,"Terdapat ""not all rainbows come in color."" di profile-nya.",BIIIIIIIOBBIIOBIIOBIIIIIIIOBIIIOBIOBIIIIBBOBIOBIIIIIIIIIIB,"['Terdapat ""not all rainbows come in color."" di profile-nya.'
 list(['Terdapat', '""', 'not', 'all', 'rainbows', 'come', 'in', 'color', '.', '""', 'di', 'profile-nya', '.'])]","['id', 'un', 'en', 'en', 'en', 'en', 'en', 'en', 'un', 'un', 'id', 'en', 'un']","['terdapat', '""', 'not', 'all', 'rainbows', 'come', 'in', 'color', '.', '""', 'di', 'the profile', '.']","['terdapat ""tidak semua pelangi berwarna."" di profil-nya.', 'terdapat ""tidak semua pelangi berwarna."" di profil-nya.']"
112,@AlamiSadHomie ini adenya lg ikutan challenge try not to dance:) @iq_230901 @Masuk_Ongen,BIIIIIIIIIIIIIOBIIOBIIIIIOBIOBIIIIIOBIIIIIIIIOBIIOBIIOBIOBIIIIBIOBIIIIIIIIIOBIIIIIIIIIII,"['@AlamiSadHomie ini adenya lg ikutan challenge try not to dance:) @iq_230901 @Masuk_Ongen'
 list(['@AlamiSadHomie', 'ini', 'adenya', 'lg', 'ikutan', 'challenge', 'try', 'not', 'to', 'dance', ':)', '@iq_230901', '@Masuk_Ongen'])]","['un', 'id', 'id', 'id', 'id', 'en', 'en', 'en', 'en', 'en', 'un', 'un', 'un']","['@AlamiSadHomie', 'ini', 'adiknya', 'lagi', 'ikutan', 'challenge', 'try', 'not', 'to', 'dance', ':)', '@iq_230901', '@Masuk_Ongen']","['@AlamiSadHomie ini adiknya lagi ikutan tantangan mencoba untuk tidak menari :) @iq_230901 @Masuk_Ongen', '@AlamiSadHomie ini adiknya lagi ikutan tantangan mencoba untuk tidak menari :) @iq_230901 @Masuk_Ongen']"
113,"""Public transit is too expensive, we are not Jakarta"" ..Persepsi ini jangan sampai muncul di daerah lain, karena angkutan umum bukan cuma MRT https://t.co/4xmPgbTyUv",BBIIIIIOBIIIIIIOBIOBIIOBIIIIIIIIBOBIOBIIOBIIOBIIIIIIBOBOBIIIIIIIOBIIOBIIIIIOBIIIIIOBIIIIIOBIOBIIIIIOBIIIBOBIIIIIOBIIIIIIIOBIIIOBIIIIOBIIIOBIIOBIIIIIIIIIIIIIIIIIIIIII,"['""Public transit is too expensive, we are not Jakarta"" ..Persepsi ini jangan sampai muncul di daerah lain, karena angkutan umum bukan cuma MRT https://t.co/4xmPgbTyUv'
 list(['""', 'Public', 'transit', 'is', 'too', 'expensive', ',', 'we', 'are', 'not', 'Jakarta', '""', '.', 'Persepsi', 'ini', 'jangan', 'sampai', 'muncul', 'di', 'daerah', 'lain', ',', 'karena', 'angkutan', 'umum', 'bukan', 'cuma', 'MRT', 'https://t.co/4xmPgbTyUv'])]","['un', 'en', 'en', 'en', 'en', 'en', 'un', 'en', 'en', 'en', 'un', 'un', 'un', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'un', 'id', 'id', 'id', 'id', 'id', 'un', 'un']","['""', 'public', 'transit', 'is', 'too', 'expensive', ',', 'we', 'are', 'not', 'jakarta', '""', '.', 'persepsi', 'ini', 'jangan', 'sampai', 'muncul', 'di', 'daerah', 'lain', ',', 'karena', 'angkutan', 'umum', 'bukan', 'cuma', 'mrt', 'https://t.co/4xmPgbTyUv']","['""transport publik terlalu mahal, kita bukan jakarta"". persepsi ini jangan sampai muncul di daerah lain, karena angkutan umum bukan cuma mrt https://t.co/4xmPgbTyUv', '""transport publik terlalu mahal, kita bukan jakarta"". persepsi ini jangan sampai muncul di daerah lain, karena angkutan umum bukan cuma mrt https://t.co/4xmPgbTyUv']"
114,"@rainbowmnfs Kalo kamu nyamannya kek gitu sih ya gapapa nder, thats not a weird thing kok",BIIIIIIIIIIIOBIIIOBIIIOBIIIIIIIIOBIIOBIIIOBIIOBIOBIIIIIOBIIIBOBIIIIOBIIOBOBIIIIOBIIIIOBII,"['@rainbowmnfs Kalo kamu nyamannya kek gitu sih ya gapapa nder, thats not a weird thing kok'
 list(['@rainbowmnfs', 'Kalo', 'kamu', 'nyamannya', 'kek', 'gitu', 'sih', 'ya', 'gapapa', 'nder', ',', 'thats', 'not', 'a', 'weird', 'thing', 'kok'])]","['un', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'un', 'un', 'en', 'en', 'en', 'en', 'en', 'id']","['@rainbowmnfs', 'kalau', 'kamu', 'nyamannya', 'seperti', 'begitu', 'sih', 'ya', 'tidak apa-apa', 'nder', ',', 'that is', 'not', 'a', 'weird', 'thing', 'kok']","['@rainbowmnfs kalau kamu nyamannya seperti begitu sih ya tidak apa-apa nder, itu bukan hal yang aneh kok', '@rainbowmnfs kalau kamu nyamannya kayak gitu sih ya tidak apa-apa nder, itu bukan hal yang aneh kok']"
115,"kadang ingin mencari peluang lain, tp disisi lain belum bisa ninggalin keadaan saat ini karena emang udah setengah jalan. feeling like i'm not able to compete in looking for another chance.. bcs i still need more experiences here.",BIIIIIOBIIIIOBIIIIIIOBIIIIIIOBIIIBOBIOBIBIIIOBIIIOBIIIIOBIIIOBIIIIIIIIOBIIIIIIOBIIIOBIIOBIIIIIOBIIIIOBIIIOBIIIIIIIOBIIIIBOBIIIIIIOBIIIOBIIOBIIOBIIIOBIOBIIIIIIOBIOBIIIIIIOBIIOBIIIIIIOBIIIIIBOOBIIOBOBIIIIOBIIIOBIIIOBIIIIIIIIIIOBIIIB,"[""kadang ingin mencari peluang lain, tp disisi lain belum bisa ninggalin keadaan saat ini karena emang udah setengah jalan. feeling like i'm not able to compete in looking for another chance.. bcs i still need more experiences here.""
 list(['kadang', 'ingin', 'mencari', 'peluang', 'lain', ',', 'tp', 'di', 'sisi', 'lain', 'belum', 'bisa', 'ninggalin', 'keadaan', 'saat', 'ini', 'karena', 'emang', 'udah', 'setengah', 'jalan', '.', 'feeling', 'like', ""i'm"", 'not', 'able', 'to', 'compete', 'in', 'looking', 'for', 'another', 'chance', '.', 'bcs', 'i', 'still', 'need', 'more', 'experiences', 'here', '.'])]","['id', 'id', 'id', 'id', 'id', 'un', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'un', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'un', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'un']","['kadang', 'ingin', 'mencari', 'peluang', 'lain', ',', 'tapi', 'di', 'sisi', 'lain', 'belum', 'bisa', 'meninggalkan', 'keadaan', 'saat', 'ini', 'karena', 'memang', 'sudah', 'setengah', 'jalan', '.', 'feeling', 'like', 'i am', 'not', 'able', 'to', 'compete', 'in', 'looking', 'for', 'another', 'chance', '.', 'because', 'i', 'still', 'need', 'more', 'experiences', 'here', '.']","['kadang ingin mencari peluang lain, tapi disisi lain belum bisa meninggalkan keadaan saat ini karena memang sudah setengah jalan. merasa seperti saya tidak dapat bersaing dalam mencari peluang lain. karena saya masih perlu lebih banyak pengalaman di sini.', 'kadang ingin mencari peluang lain, tapi disisi lain belum bisa meninggalkan keadaan saat ini karena memang sudah setengah jalan. merasa seperti saya tidak dapat bersaing dalam mencari peluang lain. karena saya masih perlu lebih banyak pengalaman di sini.']"
